,상호명,업종명,업종대분류,업종소분류,소재지도로명주소,소재지지번주소,동명,우편번호,위도,경도
10339,최고의 음식점,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 경수대로384번길 24,4층 406호 (권선동)",경기도 수원시 권선구 권선동 1019-2번지 4층 406호,권선동,16571.0,37.2600713355,127.0255682244
10340,최고의식당,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 곡반정로33번길 6,102호(곡반정동)",경기도 수원시 권선구 곡반정동 597-13번지 102호,곡반정동,16672.0,37.233137681100004,127.0255904916
10341,최고집원조수구레,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 서부로 2107,1층 (율전동)",경기도 수원시 장안구 율전동 433-79번지 1층,율전동,16362.0,37.296856302600006,126.97013017969999
10342,최군신닭발,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 수성로262번길 16,1층 (영화동)",경기도 수원시 장안구 영화동 400-21번지 1층,영화동,16274.0,37.289296106900004,127.0018284851
10343,최네집,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 효원로 196(권선동),경기도 수원시 권선구 권선동 940-1번지,권선동,16569.0,37.2635862766,127.0232003682
10344,최다연샤브샤브,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 조원동728-19 동소 728-30/1층,경기도 수원시 장안구 조원동 728-19 동소 728-30/1층,조원동,16282.0,37.3035031723,127.01293966989999
10345,최미자소머리국밥,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 광교중앙로266번길 22,1층 (하동)",경기도 수원시 영통구 하동 983-5번지 1층,하동,16512.0,37.2926943127,127.06837147559999
10346,최배달 떡순튀,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 영통로200번길 66(망포동,성지빌딩)",경기도 수원시 영통구 망포동 345-2번지 성지빌딩,망포동,16690.0,37.2440699206,127.0601701139
10347,최배달 바로보쌈,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 영통로200번길 66(망포동,성지빌딩)",경기도 수원시 영통구 망포동 345-2번지 성지빌딩,망포동,16690.0,37.2440699206,127.0601701139
10348,최배달의떡순튀,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 권선구 금호로245번길 16,1층(구운동)",경기도 수원시 권선구 구운동 509-3번지 1층,구운동,16410.0,37.2764694789,126.97679284809999
10349,최배달의떡순튀본점,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 팔달구 권선로 739,104호 (인계동)",경기도 수원시 팔달구 인계동 1135-1번지 벨로시티 104호,인계동,16491.0,37.2581503981,127.0321209983
10350,최부자,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 수성로382번길 9-20(영화동),경기도 수원시 장안구 영화동 241-2번지,영화동,16267.0,37.2938009437,127.01433355430001
10351,최부자갈비,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 일월로42번길 12(화서동),경기도 수원시 팔달구 화서동 722-2번지,화서동,16422.0,37.286910080300004,126.9794055365
10352,최상무,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 탑동로57번길 29(탑동),경기도 수원시 권선구 탑동 746-2번지,탑동,16603.0,37.2730696429,126.9723723275
10353,최상무,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 정자천로 1872층 208호(정자동, 롯데프라자)",경기도 수원시 장안구 정자동 874-2번지 롯데프라자 2층 208호,정자동,16334.0,37.2965613775,126.9954621899
10354,최선생운남쌀국수,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 수원천로 240,1층 (인계동)",경기도 수원시 팔달구 인계동 765-6번지 1층,인계동,16470.0,37.2748413312,127.02014029879999
10355,최씨고집 삼계탕,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 세권로 24-1,1층 (세류동)",경기도 수원시 권선구 세류동 255-2번지 1층,세류동,16594.0,37.2596806304,127.0071547849
10356,최씨고집 삼계탕 광교직영점,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 광교중앙로266번길 30,2층 (하동)",경기도 수원시 영통구 하동 984번지 2층,하동,16512.0,37.2922990247,127.0687347651
10357,최씨화로,일반휴게음식-일반한식,일반휴게음식,일반한식,경기도 수원시 권선구 일월천로4번길 43-9(구운동),경기도 수원시 권선구 구운동 914-4번지,구운동,16413.0,37.2826152907,126.97438135
10358,최여사네족발,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 세권로 185,권선시장 1층 108호 (권선동)",경기도 수원시 권선구 권선동 1051번지 권선시장 1층 108호,권선동,16566.0,37.2560922114,127.0245782675
10359,최정옥의 미성복어불고기/주식회사 미성푸,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 대학로 60,101,102,103,137,138호 (이의동,리치프라자3)","경기도 수원시 영통구 이의동 1248-2번지 리치프라자3 101,102,103,137,138호",이의동,16226.0,37.3009296456,127.04579124700001
10360,추가네황금불닭발,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 삼천병마로1598번길 38(오목천동),경기도 수원시 권선구 오목천동 314-16번지,오목천동,16635.0,37.2459159179,126.96550338709999
10361,추미정남원추어탕,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 파장천로 123(파장동),경기도 수원시 장안구 파장동 343-2번지,파장동,16201.0,37.3149390687,127.0014674565
10362,추억82,일반휴게음식-스넥,일반휴게음식,스넥,"경기 수원시 권선구 매실로 57,1층 11호 (호매실동)",경기도 수원시 권선구 호매실동 392-9번지 1층 11호,호매실동,16395.0,37.268133189699995,126.9571243082
10363,추억만들기(포차),일반휴게음식-주점,일반휴게음식,주점,경기 수원시 팔달구 창룡대로8번길 33(남수동),경기도 수원시 팔달구 남수동 132-4번지,남수동,16257.0,37.2802941379,127.01777063760001
10364,추억여행7080,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 권선구 매실로8번길 1,4층 (호매실동, 서진빌딩)",경기도 수원시 권선구 호매실동 462-4번지 서진빌딩 4층,호매실동,16399.0,37.267262006799996,126.9519424813
10365,추억여행7080라이브,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 인계로124번길 19,2층 남쪽일부 (인계동)",경기도 수원시 팔달구 인계동 1039번지 2층 남쪽일부,인계동,16489.0,37.2665196888,127.03094138590001
10366,추억의꽈배기,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 동수원로514번길 6(매탄동),경기도 수원시 영통구 매탄동 196-1번지,매탄동,16524.0,37.272593571,127.0467510834
10367,추억의대포집,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 향교로 56(매산로3가),경기도 수원시 팔달구 매산로3가 27-8번지,매산로3가,16456.0,37.269486822800005,127.0069216944
10368,추억의라이브,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 세권로 180, 지하 (권선동,한성빌딩)",경기도 수원시 권선구 권선동 1061-7번지 한성빌딩 지하,권선동,16581.0,37.2555750299,127.02373576299999
10369,추억의포차,일반휴게음식-주점,일반휴게음식,주점,경기 수원시 팔달구 중부대로 191-1(우만동),경기도 수원시 팔달구 우만동 139-8번지,우만동,16494.0,37.2771539569,127.03725986
10370,추억집,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 서부로 2125,2층 (율전동,율전빌딩)",경기도 수원시 장안구 율전동 291-4번지 율전빌딩 2층,율전동,16360.0,37.2983837882,126.97105596120001
10371,추오정남원추어탕,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 천천로 240,1층 (이목동)",경기도 수원시 장안구 이목동 404-1번지 1층,이목동,16342.0,37.3119385123,126.97870260129999
10372,추오정남원추어탕광교점,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 월드컵로150번길 34,1층 (원천동)",경기도 수원시 영통구 원천동 572-1번지 1층,원천동,16500.0,37.2785201283,127.05026879959999
10373,추자도,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 청명남로28번길 20,209호 (영통동,플러스타운빌딩)",경기도 수원시 영통구 영통동 1009-2번지 플러스타운빌딩 209호,영통동,16705.0,37.251464775,127.07592499469999
10374,추적60병,일반휴게음식-주점,일반휴게음식,주점,"경기 수원시 장안구 정조로934번길 29,1층 (영화동)",경기도 수원시 장안구 영화동 292-25번지 1층,영화동,16269.0,37.2917813286,127.01421115149999
10375,추커추커,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 영통구 법조로149번길121, 1층  일부 (하동)",경기도 수원시 영통구 하동 970번지 1층 일부,하동,16512.0,37.293004313800004,127.0693399849
10376,축산이야기,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 중부대로448번길 831층(원천동),경기도 수원시 영통구 원천동 468번지 1층,원천동,16521.0,37.266947172100004,127.0601160394
10377,축제,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 영통구 매탄로100번길 21-1,3층 301호 (매탄동,골든프라자)",경기도 수원시 영통구 매탄동 1265-1번지 골든프라자 3층 301호,매탄동,16545.0,37.2596320404,127.044539461
10378,축제,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 매탄로100번길 21-1, 301호(매탄동,골든프라자)",경기도 수원시 영통구 매탄동 1265-1번지 골든프라자 301호,매탄동,16545.0,37.2596320404,127.044539461
10379,춘자,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 덕영대로 1547,3층 3-2호 (영통동,코원빌딩)",경기도 수원시 영통구 영통동 976-15번지 코원빌딩 3층 3-2호,영통동,16698.0,37.2463234099,127.0601682927
10380,춘자 순대국,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 팔달로271번길 34(영화동),경기도 수원시 장안구 영화동 276-24번지,영화동,16269.0,37.2908781559,127.0137769609
10381,춘자포차,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 매원로12번길 34(매탄동),경기도 수원시 영통구 매탄동 208-66번지,매탄동,16539.0,37.265165388,127.04657004299999
10382,춘자푸드,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 권선로640번길 12,1층 (권선동)",경기도 수원시 권선구 권선동 974-9번지 1층,권선동,16564.0,37.2601424899,127.0208538215
10383,춘천닭갈비,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 연무로 341층 (연무동),경기도 수원시 장안구 연무동 230-20번지 1층,연무동,16216.0,37.2946932294,127.02767509030001
10384,춘천닭갈비,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 화산로233번길 64,1층 (율전동)",경기도 수원시 장안구 율전동 433-133번지 1층,율전동,16362.0,37.296989839,126.9697569078
10385,춘천닭갈비,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 정조로922번길 7,1층 (영화동, 이빈빌딩)",경기도 수원시 장안구 영화동 284-1번지 이빈빌딩 1층,영화동,16269.0,37.2903555953,127.0138367333
10386,춘천닭갈비,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 매영로45번길 2(매탄동),경기도 수원시 영통구 매탄동 199-70번지,매탄동,16524.0,37.269190691999995,127.0478993583
10387,춘천닭갈비&막국수,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 장다리로 202,1층 (인계동)",경기도 수원시 팔달구 인계동 981-2번지 1층,인계동,16480.0,37.267777973600005,127.0254973203
10388,춘천닭갈비vs양푼이김치찌개,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 탑동로 63,101호 (탑동)",경기도 수원시 권선구 탑동 749-4번지 101호,탑동,16603.0,37.2744991694,126.97356926
10389,춘천닭갈비꽃삼겹,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 삼성로168번길 100(매탄동),경기도 수원시 영통구 매탄동 383-11번지,매탄동,16676.0,37.2614120107,127.05995651309999
