상호명,업종명,업종대분류,업종소분류,소재지도로명주소,소재지지번주소,동명,우편번호,위도,경도
웅 족발&보쌈,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 에듀타운로 17제1층 101호 (이의동, 국제프라자)",경기도 수원시 영통구 이의동 1369-2번지 국제프라자 1층 101호,이의동,16509,37.28453118,127.05232
웅이네,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 향교로1번길 22-4(매산로1가),경기도 수원시 팔달구 매산로1가 14-19번지,매산동,16455,37.2685958,127.0007919
웅이네 오돌뼈 닭발도 망포영통점,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 봉영로1482번길 35, 103호(영통동)",경기도 수원시 영통구 영통동 986-10번지 103호,영통동,16695,37.24523331,127.0676726
웅이네오돌뼈,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 매봉로35번길 32-23(매탄동),경기도 수원시 영통구 매탄동 111-34번지,매탄동,16525,37.27264771,127.0514993
웅이네오돌뼈,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 권광로56번길 38, 1층(권선동)",경기도 수원시 권선구 권선동 1258-4번지 1층,권선동,16556,37.25233917,127.0305444
웅이네오돌뼈,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 상탑로 2,1층 102호 (탑동, 어진빌딩)",경기도 수원시 권선구 탑동 814-1번지 어진빌딩 1층 102호,탑동,16606,37.27033474,126.9715455
웅이네오돌뼈닭발도,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 세지로 164-1(인계동),경기도 수원시 팔달구 인계동 1003-37번지,인계동,16479,37.26606783,127.0216396
웅이네오돌뼈수원정자점,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 수성로275번길 108,1층 102호 (정자동)",경기도 수원시 장안구 정자동 31-11번지 건호빌딩 1층 102호,정자동,16315,37.29473083,126.9995361
워시피플 셀프빨래방&카페델루나 구운 일월,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 권선구 일월천로15번길 5-2,1층 (구운동)",경기도 수원시 권선구 구운동 901-2번지 1층,구운동,16412,37.28377012,126.9725909
원,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 금곡로197번길 18-24,203호 (금곡동)",경기도 수원시 권선구 금곡동 1113-3번지 203호,금곡동,16391,37.27467625,126.9529829
원가네,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 장안로103번길 64(정자동),경기도 수원시 장안구 정자동 43-46번지,정자동,16317,37.29174101,126.9980667
원가램숯불양꼬치구이전문점,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 곡선로50번길 22-2,2층 (곡반정동)",경기도 수원시 권선구 곡반정동 569-9번지 2층,곡반정동,16671,37.23797467,127.0292243
원가훠궈(중국전통샤브샤브),일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 곡선로50번길 14-2,202호 (곡반정동)",경기도 수원시 권선구 곡반정동 566-9번지 202호,곡반정동,16671,37.23830894,127.0294138
원더링,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 영통구 센트럴타운로 107204동 1-059호 (이의동, 광교푸르지오월드마크, 월드스퀘어)","경기도 수원시 영통구 이의동 1331번지 광교푸르지오월드마크, 월드스퀘어 204동 1-059호",이의동,16507,37.29158379,127.0485551
원더풀치타,일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 팔달구 향교로 154(중동),경기도 수원시 팔달구 중동 14번지,중동,16263,37.27409382,127.0158701
원두,일반휴게음식-서양음식,일반휴게음식,서양음식,"경기 수원시 팔달구 경수대로446번길 62,1층 (인계동)",경기도 수원시 팔달구 인계동 1031-4번지 1층,인계동,16490,37.26497414,127.0298908
원두막,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 경수대로277번길 14-30(세류동),경기도 수원시 권선구 세류동 1102번지,세류동,16590,37.25327697,127.0193975
원마포해장,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 서부로 1380,1층 (오목천동)",경기도 수원시 권선구 오목천동 760-6번지 1층,오목천동,16648,37.23331866,126.9847684
원모어,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기도 수원시 팔달구 화서문로17번길 4,203호 204호",경기도 수원시 팔달구 장안동 322-17번지 203호 204호,장안동,16250,37.28544592,127.0101681
원빈(OneBean),일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 팔달구 향교로 90-1(매산로3가),경기도 수원시 팔달구 매산로3가 44-2번지,매산동,16457,37.27084484,127.0105221
원빠,일반휴게음식-칵테일바,일반휴게음식,칵테일바,경기 수원시 권선구 금곡로197번길 18-24203호 (금곡동),경기도 수원시 권선구 금곡동 1113-3번지 203호,금곡동,16391,37.27467625,126.9529829
원뿔,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 센트럴파크로127번길 67,1층 103호 (이의동)",경기도 수원시 영통구 이의동 1309번지 1층 103호,이의동,16506,37.29424091,127.0527815
원수원설렁탕,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 수성로364번길 391층 (영화동),경기도 수원시 장안구 영화동 274-12번지 1층,영화동,16269,37.29197453,127.0129689
원시다자,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 세지로12번길 17-28(세류동),경기도 수원시 권선구 세류동 1109번지,세류동,16589,37.25423898,127.0165723
원시다자 숯불양다리구이,일반휴게음식-중국식,일반휴게음식,중국식,경기 수원시 장안구 팔달로 249(영화동),경기도 수원시 장안구 영화동 328-5번지,영화동,16270,37.28864649,127.0125052
원시인쪽갈비수원인계점,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 인계로108번길 39-12,2층 (인계동,수림빌딩)",경기도 수원시 팔달구 인계동 1032-3번지 수림빌딩 2층,인계동,16489,37.26566627,127.0294016
원식당,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 정조로588번길 4(세류동),경기도 수원시 권선구 세류동 167-17번지,세류동,16577,37.26120446,127.0138099
원이네알쌈쭈꾸미,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 서수원로523번길 30-25,1층 (금곡동)",경기도 수원시 권선구 금곡동 1135-1번지 1층,금곡동,16393,37.27141363,126.956988
원조 장터보쌈,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 장안로75번길 43,1층 (정자동)",경기도 수원시 장안구 정자동 75-1번지 1층,정자동,16317,37.29022792,127.0004911
원조기계우동짜장,일반휴게음식-스넥,일반휴게음식,스넥,경기 수원시 팔달구 권선로 753B-106호(인계동),경기도 수원시 팔달구 인계동 1134-9번지 트윈파크 B동 106호,인계동,16491,37.25766997,127.0337253
원조기사님분식,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 정조로 957(영화동),경기도 수원시 장안구 영화동 305-2번지,영화동,16271,37.29253485,127.0111375
원조뚱이네부대찌개,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 동말로 40(화서동,1층)",경기도 수원시 팔달구 화서동 175-13번지 1층,화서동,16442,37.27836667,126.9986067
원조멸치국수,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 정조로 9151층(영화동),경기도 수원시 장안구 영화동 327-3번지 1층,영화동,16270,37.28940772,127.0134931
원조명동찌개마을,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 서수원로523번길 30-7,1층 (금곡동)",경기도 수원시 권선구 금곡동 1135-9번지 1층,금곡동,16393,37.2716531,126.9581029
원조명동찌개마을,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 호매실로104번길 23-191층 (호매실동),경기도 수원시 권선구 호매실동 1410-2번지 1층,호매실동,16629,37.25621088,126.9617544
원조명동찌개마을,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 대평로90번길 46,101,102호 (정자동,선일프라자)","경기도 수원시 장안구 정자동 874-1번지 선일프라자 101,102호",정자동,16334,37.29691209,126.995268
원조명동찌게마을,일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 장안구 정자천로13번길 25(천천동),경기도 수원시 장안구 천천동 361번지,천천동,16421,37.2899429,126.9783016
원조명동찌게마을,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 권선구 호매실로104번길 23-19,1층 (호매실동)",경기도 수원시 권선구 호매실동 1410-2번지 1층,호매실동,16629,37.25621088,126.9617544
원조박사왕족발,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 파장로68번길 56(파장동),경기도 수원시 장안구 파장동 573-2번지,파장동,16348,37.30809222,126.9917402
원조보신탕,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 세지로 302(지동,1층)",경기도 수원시 팔달구 지동 123-40번지 1층,지동,16246,37.27814681,127.0239545
원조부산양곱창,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 인계로138번길 251층 102호(인계동,예찬빌딩)",경기도 수원시 팔달구 인계동 1038-14번지 예찬빌딩 1층 102호,인계동,16489,37.26584982,127.0325019
원조삼계탕,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 정조로934번길 29(영화동),경기도 수원시 장안구 영화동 292-25번지,영화동,16269,37.29178133,127.0142112
원조세꼬시,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 대평로 158(정자동),경기도 수원시 장안구 정자동 343-18번지,정자동,16339,37.30167427,126.9896283
원조손칼국수,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 구운중로22번길 3(구운동),경기도 수원시 권선구 구운동 518-13번지,구운동,16410,37.27710666,126.9741264
원조송탄 숯고개부대찌개,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 송정로144-1,1층 (조원동)",경기도 수원시 장안구 조원동 778-7번지 1층,조원동,16309,37.29674995,127.0124981
원조숯불닭바베큐,일반휴게음식-주점,일반휴게음식,주점,경기 수원시 권선구 매실로69번길 2(호매실동),경기도 수원시 권선구 호매실동 84-8번지,호매실동,16395,37.26892342,126.9584382
원조쌈밥 수원정자점,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 장안구 이목로 24-3, 2층 20호 (정자동)",경기도 수원시 장안구 정자동 600-28번지 2층 20호,정자동,16336,37.30961236,126.9847447
원조엄마네,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 팔달문로 19, 1층 1호 (지동)",경기도 수원시 팔달구 지동 402-2번지 지동시장 1층 1호,지동,16243,37.27792186,127.0195906
원조장충왕족발(정자시장점),일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 장안구 장안로89번길 40(정자동),경기도 수원시 장안구 정자동 44-65번지,정자동,16317,37.29126201,126.9998976
원조태능갈비,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 권선구 권광로109번길 54(권선동),경기도 수원시 권선구 권선동 1028-11번지,권선동,16568,37.25849214,127.0273825
원조한국순대,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 매영로 428(영통동),경기도 수원시 영통구 영통동 1021-2번지,영통동,16702,37.24848109,127.0784336
원조할머니왕순대국,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 삼성로168번길 73(매탄동),경기도 수원시 영통구 매탄동 398-7번지,매탄동,16676,37.26045336,127.059105
원조황소곱창,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 팔달구 장다리로 245, 102호 (인계동, 성와빌딩)",경기도 수원시 팔달구 인계동 968번지 성와빌딩 102호,인계동,16474,37.27161282,127.0264771
원조회세꼬시,일반휴게음식-일식?회집,일반휴게음식,일식?회집,"경기 수원시 영통구 청명남로28번길20,201 (영통동,플러스타운2층201호~203호)",경기도 수원시 영통구 영통동 1009-2번지 플러스타운 2층 201호~203호,영통동,16705,37.25146478,127.075925
원죽수원역본점,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 팔달구 덕영대로 923-10(매산로1가),경기도 수원시 팔달구 매산로1가 57-105번지,매산동,16461,37.26594051,127.0017004
원참치,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 산남로 6,1층 (매탄동)",경기도 수원시 영통구 매탄동 834-41번지 1층,매탄동,16541,37.26420372,127.0473089
원천동불쫄면,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 동수원로537번길 16-5,1층 102호 (원천동)",경기도 수원시 영통구 원천동 78-40번지 1층 102호,원천동,16503,37.27449197,127.0481835
원천동수제버거,일반휴게음식-서양음식,일반휴게음식,서양음식,경기 수원시 영통구 중부대로448번길 711층 (원천동),경기도 수원시 영통구 원천동 227번지 1층,원천동,16521,37.2671928,127.0607236
원천상구비어,일반휴게음식-주점,일반휴게음식,주점,경기 수원시 영통구 삼성로267번길 28102호 (원천동),경기도 수원시 영통구 원천동 253-5번지 102호,원천동,16521,37.26678456,127.0624516
원천수제갈비,일반휴게음식-일반한식,일반휴게음식,일반한식,경기 수원시 영통구 중부대로448번길 71(원천동),경기도 수원시 영통구 원천동 227번지,원천동,16521,37.2671928,127.0607236
원천아우내토종순대국청국장,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 동탄원천로1109번길 42, 상가동104-1,104-2호(매탄동,원천성일아파트)","경기도 수원시 영통구 매탄동 1199번지 원천성일아파트 상가동104-1,104-2호",매탄동,16528,37.27133183,127.0563233
원천유원지급랭,일반휴게음식-일반한식,일반휴게음식,일반한식,"경기 수원시 영통구 센트럴파크로 6,301동 지하2층 113호 (하동,힐스테이트광교)",경기도 수원시 영통구 하동 1021번지 힐스테이트광교 301동 지하2층 113호,하동,16514,37.28423813,127.0655995
